creation_date,id,event_name,close_time,identity_id,metadata
2015-01-25T13:10:10.104Z,87884000000000000,open,"""2015-01-25T13:10:14.944Z""",87639300000000000,{}
2015-01-25T11:04:40.075Z,87852400000000000,open,null,87852400000000000,{}
2015-01-25T11:04:29.725Z,87852400000000000,install,"""2015-01-25T11:04:29.884Z""",87852400000000000,{}
2015-01-25T09:43:04.537Z,87831900000000000,open,null,87831200000000000,{}
2015-01-25T09:42:47.180Z,87831800000000000,referred session,null,87831100000000000,{}
2015-01-25T09:42:47.179Z,87831800000000000,install,null,87831100000000000,{}
2015-01-25T09:40:27.702Z,87831200000000000,open,"""2015-01-25T09:43:03.538Z""",87831200000000000,{}
2015-01-25T09:40:26.009Z,87831200000000000,install,"""2015-01-25T09:40:26.419Z""",87831200000000000,{}
2015-01-25T09:07:53.682Z,87823100000000000,open,null,87823000000000000,{}
2015-01-25T09:07:37.436Z,87823000000000000,install,"""2015-01-25T09:07:37.951Z""",87823000000000000,{}
2015-01-25T07:39:19.188Z,87800800000000000,open,null,86191200000000000,{}
2015-01-25T06:43:44.418Z,87786800000000000,install,"""2015-01-25T06:44:00.536Z""",87786800000000000,{}
2015-01-25T06:27:01.769Z,87782600000000000,open,"""2015-01-25T06:27:17.364Z""",87728100000000000,{}
2015-01-25T06:25:32.550Z,87782200000000000,open,"""2015-01-25T06:26:58.714Z""",87728100000000000,{}
2015-01-25T05:22:49.967Z,87766400000000000,referred session,"""2015-01-25T05:26:02.092Z""",87766100000000000,{}
2015-01-25T05:22:49.966Z,87766400000000000,install,"""2015-01-25T05:26:02.092Z""",87766100000000000,{}
2015-01-25T05:14:59.245Z,87764400000000000,install,"""2015-01-25T05:20:11.310Z""",87764400000000000,{}
2015-01-25T05:10:14.814Z,87763200000000000,open,"""2015-01-25T05:10:16.886Z""",87258000000000000,{}
2015-01-25T05:08:10.962Z,87762700000000000,open,"""2015-01-25T05:08:39.089Z""",87280100000000000,{}
2015-01-25T04:49:14.370Z,87758000000000000,open,"""2015-01-25T04:50:15.052Z""",87756900000000000,{}
2015-01-25T04:48:46.950Z,87757800000000000,open,"""2015-01-25T04:48:47.764Z""",87756900000000000,{}
2015-01-25T04:47:03.362Z,87757400000000000,open,"""2015-01-25T04:48:45.362Z""",87756900000000000,{}
2015-01-25T04:45:55.696Z,87757100000000000,open,"""2015-01-25T04:46:06.199Z""",87280100000000000,{}
2015-01-25T04:45:11.507Z,87756900000000000,open,"""2015-01-25T04:46:55.447Z""",87756900000000000,{}
2015-01-25T04:44:58.750Z,87756900000000000,install,"""2015-01-25T04:44:59.089Z""",87756900000000000,{}
2015-01-25T04:32:59.211Z,87753900000000000,open,"""2015-01-25T04:33:12.176Z""",86302100000000000,{}
2015-01-25T04:25:52.392Z,87752100000000000,open,"""2015-01-25T04:26:14.240Z""",86143600000000000,{}
2015-01-25T04:25:48.398Z,87752100000000000,open,"""2015-01-25T04:25:49.220Z""",86143600000000000,{}
2015-01-25T04:24:39.354Z,87751800000000000,open,"""2015-01-25T04:24:40.196Z""",87359200000000000,{}
2015-01-25T04:24:31.814Z,87751700000000000,open,"""2015-01-25T04:24:37.539Z""",87359200000000000,{}
2015-01-25T04:23:14.429Z,87751400000000000,open,"""2015-01-25T04:23:26.879Z""",87749500000000000,{}
2015-01-25T04:18:51.344Z,87750300000000000,open,"""2015-01-25T04:19:00.818Z""",87749500000000000,{}
2015-01-25T04:15:30.592Z,87749500000000000,open,"""2015-01-25T04:18:51.178Z""",87749500000000000,{}
2015-01-25T04:15:26.117Z,87749500000000000,install,"""2015-01-25T04:15:26.428Z""",87749500000000000,{}
2015-01-25T03:49:27.515Z,87742900000000000,install,"""2015-01-25T03:51:17.199Z""",87742900000000000,{}
2015-01-25T03:42:19.681Z,87741100000000000,open,"""2015-01-25T03:42:20.576Z""",86091000000000000,{}
2015-01-25T03:40:24.310Z,87740600000000000,open,"""2015-01-25T03:40:24.404Z""",87572700000000000,{}
2015-01-25T03:34:05.135Z,87739000000000000,open,"""2015-01-25T03:42:19.323Z""",86091000000000000,{}
2015-01-25T02:50:32.124Z,87728100000000000,open,"""2015-01-25T02:51:14.247Z""",87728100000000000,{}
2015-01-25T02:50:28.728Z,87728100000000000,install,"""2015-01-25T02:50:29.298Z""",87728100000000000,{}
2015-01-25T02:45:12.492Z,87726700000000000,open,null,86194600000000000,{}
2015-01-25T02:45:06.372Z,87726700000000000,open,null,87617400000000000,{}
2015-01-25T02:44:32.976Z,87726600000000000,open,"""2015-01-25T02:45:05.995Z""",87617400000000000,{}
2015-01-25T02:38:07.963Z,87725000000000000,open,"""2015-01-25T02:38:24.073Z""",86174500000000000,{}
2015-01-25T02:35:32.965Z,87724300000000000,install,"""2015-01-25T02:38:53.711Z""",87724300000000000,{}
2015-01-25T02:34:59.468Z,87724200000000000,open,"""2015-01-25T02:36:00.626Z""",87724200000000000,{}
2015-01-25T02:34:56.362Z,87724200000000000,install,"""2015-01-25T02:34:56.664Z""",87724200000000000,{}
2015-01-25T02:26:49.449Z,87722100000000000,open,"""2015-01-25T02:27:51.884Z""",86974200000000000,{}
2015-01-25T02:23:40.325Z,87721300000000000,open,"""2015-01-25T02:23:54.930Z""",87721300000000000,{}
2015-01-25T02:23:35.416Z,87721300000000000,install,"""2015-01-25T02:23:35.963Z""",87721300000000000,{}
2015-01-25T02:09:01.811Z,87717600000000000,open,"""2015-01-25T02:09:05.280Z""",87286300000000000,{}
2015-01-25T02:08:55.573Z,87717600000000000,open,"""2015-01-25T02:09:01.192Z""",87286300000000000,{}
2015-01-25T01:54:26.551Z,87714000000000000,install,"""2015-01-25T01:55:04.608Z""",87714000000000000,{}
2015-01-25T01:52:42.224Z,87713500000000000,open,"""2015-01-25T01:53:38.692Z""",87713500000000000,{}
2015-01-25T01:52:25.403Z,87713500000000000,install,"""2015-01-25T01:52:26.138Z""",87713500000000000,{}
2015-01-25T01:51:19.515Z,87713200000000000,open,"""2015-01-25T01:51:43.856Z""",87713200000000000,{}
2015-01-25T01:51:13.740Z,87713200000000000,install,"""2015-01-25T01:51:14.348Z""",87713200000000000,{}
2015-01-25T01:51:11.256Z,87713200000000000,open,null,74605800000000000,{}
2015-01-25T01:41:00.604Z,87710600000000000,open,null,87254200000000000,{}
2015-01-25T01:31:17.788Z,87708100000000000,open,"""2015-01-25T01:31:45.141Z""",87708100000000000,{}
2015-01-25T01:31:11.086Z,87708100000000000,install,"""2015-01-25T01:31:11.671Z""",87708100000000000,{}
2015-01-25T01:27:20.596Z,87707100000000000,open,"""2015-01-25T01:27:32.285Z""",87133500000000000,{}
2015-01-25T01:19:24.591Z,87705200000000000,open,null,87704500000000000,{}
2015-01-25T01:16:46.894Z,87704500000000000,open,"""2015-01-25T01:19:24.408Z""",87704500000000000,{}
2015-01-25T01:16:44.756Z,87704500000000000,install,"""2015-01-25T01:16:44.975Z""",87704500000000000,{}
2015-01-25T00:48:36.512Z,87697400000000000,open,"""2015-01-25T00:51:01.680Z""",87697400000000000,{}
2015-01-25T00:48:31.577Z,87697400000000000,install,"""2015-01-25T00:48:31.759Z""",87697400000000000,{}
2015-01-25T00:43:37.536Z,87696100000000000,open,"""2015-01-25T00:43:40.542Z""",87682400000000000,{}
2015-01-25T00:43:31.266Z,87696100000000000,open,"""2015-01-25T00:43:32.861Z""",87689500000000000,{}
2015-01-25T00:42:43.841Z,87695900000000000,open,"""2015-01-25T00:43:19.815Z""",87682400000000000,{}
2015-01-25T00:39:47.895Z,87695200000000000,open,"""2015-01-25T00:43:30.913Z""",87689500000000000,{}
2015-01-25T00:34:44.637Z,87693900000000000,open,"""2015-01-25T00:34:45.027Z""",87689500000000000,{}
2015-01-25T00:34:08.162Z,87693800000000000,open,null,87276000000000000,{}
2015-01-25T00:32:47.460Z,87693400000000000,open,"""2015-01-25T00:32:47.490Z""",86216700000000000,{}
2015-01-25T00:30:24.379Z,87692800000000000,open,"""2015-01-25T00:34:44.266Z""",87689500000000000,{}
2015-01-25T00:27:10.088Z,87692000000000000,open,"""2015-01-25T00:30:22.880Z""",87689500000000000,{}
2015-01-25T00:25:00.471Z,87691500000000000,open,"""2015-01-25T00:25:18.669Z""",87685000000000000,{}
2015-01-25T00:24:47.093Z,87691400000000000,open,"""2015-01-25T00:24:48.191Z""",87617400000000000,{}
2015-01-25T00:24:45.489Z,87691400000000000,open,null,87655700000000000,{}
2015-01-25T00:24:44.920Z,87691400000000000,open,"""2015-01-25T00:27:09.828Z""",87689500000000000,{}
2015-01-25T00:24:27.127Z,87691300000000000,open,"""2015-01-25T00:24:46.603Z""",87617400000000000,{}
2015-01-25T00:23:35.893Z,87691100000000000,open,null,87602900000000000,{}
2015-01-25T00:22:16.127Z,87690800000000000,open,"""2015-01-25T00:24:30.602Z""",87689500000000000,{}
2015-01-25T00:18:58.389Z,87689900000000000,open,"""2015-01-25T00:19:06.215Z""",87133700000000000,{}
2015-01-25T00:17:16.943Z,87689500000000000,open,"""2015-01-25T00:22:15.925Z""",87689500000000000,{}
2015-01-25T00:17:12.003Z,87689500000000000,install,"""2015-01-25T00:17:12.407Z""",87689500000000000,{}
2015-01-25T00:13:48.257Z,87688600000000000,open,"""2015-01-25T00:23:05.040Z""",87685000000000000,{}
2015-01-25T00:12:36.203Z,87688300000000000,open,"""2015-01-25T00:12:39.652Z""",87678400000000000,{}
2015-01-25T00:10:47.968Z,87687900000000000,open,"""2015-01-25T00:13:30.715Z""",87685000000000000,{}
2015-01-25T00:10:33.051Z,87687800000000000,open,"""2015-01-25T00:10:33.331Z""",87685000000000000,{}
2015-01-25T00:09:05.739Z,87687500000000000,open,"""2015-01-25T00:09:51.182Z""",87682400000000000,{}
2015-01-25T00:06:57.818Z,87686900000000000,open,"""2015-01-25T00:07:09.652Z""",87678400000000000,{}
2015-01-25T00:06:15.213Z,87686700000000000,open,"""2015-01-25T00:06:23.206Z""",87285100000000000,{}
2015-01-25T00:02:26.200Z,87685800000000000,open,"""2015-01-25T00:02:24.810Z""",87682400000000000,{}
2015-01-24T23:55:50.333Z,87684100000000000,open,"""2015-01-24T23:56:51.667Z""",87682400000000000,{}
2015-01-24T23:55:28.609Z,87684000000000000,open,null,87668100000000000,{}
2015-01-24T23:53:40.765Z,87683600000000000,open,null,87682400000000000,{}
2015-01-24T23:49:11.013Z,87682400000000000,open,null,87682400000000000,{}
2015-01-24T23:49:05.844Z,87682400000000000,install,"""2015-01-24T23:49:10.217Z""",87682400000000000,{}
2015-01-24T23:48:54.213Z,87682400000000000,install,null,87682400000000000,{}
2015-01-24T23:43:23.842Z,87681000000000000,open,"""2015-01-24T23:43:24.517Z""",87679800000000000,{}
2015-01-24T23:40:41.699Z,87680300000000000,open,null,86653800000000000,{}
2015-01-24T23:40:18.344Z,87680200000000000,open,"""2015-01-24T23:44:27.425Z""",87133700000000000,{}
2015-01-24T23:39:21.882Z,87680000000000000,open,"""2015-01-24T23:43:23.726Z""",87679800000000000,{}
2015-01-24T23:38:44.674Z,87679800000000000,install,null,87679800000000000,{}
2015-01-24T23:35:52.515Z,87679100000000000,open,"""2015-01-24T23:37:22.869Z""",87677700000000000,{}
2015-01-24T23:35:10.429Z,87678900000000000,open,null,87417800000000000,{}
2015-01-24T23:33:18.460Z,87678500000000000,open,"""2015-01-24T23:36:36.501Z""",87678400000000000,{}
2015-01-24T23:33:14.491Z,87678400000000000,install,"""2015-01-24T23:33:14.999Z""",87678400000000000,{}
2015-01-24T23:30:35.618Z,87677800000000000,open,"""2015-01-24T23:35:52.341Z""",87677700000000000,{}
2015-01-24T23:30:27.954Z,87677700000000000,install,"""2015-01-24T23:30:28.466Z""",87677700000000000,{}
2015-01-24T23:22:13.451Z,87675700000000000,open,"""2015-01-24T23:33:22.267Z""",87321700000000000,{}
2015-01-24T23:16:44.768Z,87674300000000000,open,"""2015-01-24T23:21:55.572Z""",86091000000000000,{}
2015-01-24T23:16:09.652Z,87674100000000000,open,null,87137200000000000,{}
2015-01-24T23:11:48.907Z,87673000000000000,open,"""2015-01-24T23:14:54.888Z""",87673000000000000,{}
2015-01-24T23:11:45.377Z,87673000000000000,install,"""2015-01-24T23:11:46.049Z""",87673000000000000,{}
2015-01-24T23:09:38.394Z,87672500000000000,open,"""2015-01-24T23:10:44.772Z""",86932800000000000,{}
2015-01-24T23:06:07.634Z,87671600000000000,open,null,87670400000000000,{}
2015-01-24T23:05:55.861Z,87671600000000000,open,"""2015-01-24T23:05:56.290Z""",87670400000000000,{}
2015-01-24T23:04:02.871Z,87671100000000000,open,"""2015-01-24T23:05:52.334Z""",87670400000000000,{}
2015-01-24T23:02:31.005Z,87670700000000000,referred session,"""2015-01-24T23:03:37.761Z""",87670400000000000,{}
2015-01-24T23:02:31.005Z,87670700000000000,install,"""2015-01-24T23:03:37.761Z""",87670400000000000,{}
2015-01-24T22:59:02.201Z,87669800000000000,open,"""2015-01-24T23:01:36.331Z""",87669800000000000,{}
2015-01-24T22:58:58.464Z,87669800000000000,install,"""2015-01-24T22:58:58.652Z""",87669800000000000,{}
2015-01-24T22:58:57.248Z,87669800000000000,install,"""2015-01-24T22:58:58.095Z""",87669800000000000,{}
2015-01-24T22:56:11.736Z,87669100000000000,open,"""2015-01-24T22:56:19.999Z""",87133500000000000,{}
2015-01-24T22:52:13.717Z,87668100000000000,open,null,87668100000000000,{}
2015-01-24T22:52:11.516Z,87668100000000000,install,"""2015-01-24T22:52:11.780Z""",87668100000000000,{}
2015-01-24T22:42:55.646Z,87665800000000000,open,"""2015-01-24T22:44:55.501Z""",86301600000000000,{}
2015-01-24T22:41:38.121Z,87665400000000000,open,"""2015-01-24T22:41:51.398Z""",87665400000000000,{}
2015-01-24T22:41:27.929Z,87665400000000000,install,"""2015-01-24T22:41:28.376Z""",87665400000000000,{}
2015-01-24T22:33:49.245Z,87663500000000000,open,null,87650200000000000,{}
2015-01-24T22:28:34.987Z,87662200000000000,open,"""2015-01-24T22:28:50.608Z""",87662100000000000,{}
2015-01-24T22:28:28.256Z,87662100000000000,install,"""2015-01-24T22:28:28.169Z""",87662100000000000,{}
2015-01-24T22:17:42.869Z,87659400000000000,open,"""2015-01-24T22:18:24.615Z""",87193800000000000,{}
2015-01-24T22:16:31.384Z,87659100000000000,open,"""2015-01-24T22:17:41.757Z""",87193800000000000,{}
2015-01-24T22:16:24.914Z,87659100000000000,open,"""2015-01-24T22:16:25.465Z""",87193800000000000,{}
2015-01-24T22:10:50.628Z,87657700000000000,referred session,"""2015-01-24T22:10:51.159Z""",87655800000000000,{}
2015-01-24T22:10:50.628Z,87657700000000000,install,"""2015-01-24T22:10:51.159Z""",87655800000000000,{}
2015-01-24T22:08:44.822Z,87657200000000000,open,"""2015-01-24T22:08:45.861Z""",87655700000000000,{}
2015-01-24T22:08:02.014Z,87657000000000000,open,"""2015-01-24T22:08:02.019Z""",87244000000000000,{}
2015-01-24T22:06:21.623Z,87656600000000000,open,"""2015-01-24T22:08:44.663Z""",87655700000000000,{}
2015-01-24T22:03:03.196Z,87655700000000000,open,"""2015-01-24T22:03:04.832Z""",87655700000000000,{}
2015-01-24T22:02:51.743Z,87655700000000000,install,"""2015-01-24T22:02:52.309Z""",87655700000000000,{}
2015-01-24T21:54:59.186Z,87653700000000000,open,"""2015-01-24T21:55:26.170Z""",87605200000000000,{}
2015-01-24T21:46:08.099Z,87651500000000000,install,"""2015-01-24T21:53:31.945Z""",87651500000000000,{}
2015-01-24T21:41:05.080Z,87650200000000000,open,"""2015-01-24T22:33:48.872Z""",87650200000000000,{}
2015-01-24T21:40:53.031Z,87650200000000000,install,"""2015-01-24T21:40:53.450Z""",87650200000000000,{}
2015-01-24T21:19:29.038Z,87644800000000000,install,null,87644800000000000,{}
2015-01-24T21:06:40.503Z,87641600000000000,install,"""2015-01-24T21:06:41.271Z""",87641600000000000,{}
2015-01-24T21:06:00.109Z,87641400000000000,open,"""2015-01-24T21:08:24.477Z""",87641300000000000,{}
2015-01-24T21:05:51.138Z,87641300000000000,install,"""2015-01-24T21:05:51.878Z""",87641300000000000,{}
2015-01-24T21:01:30.403Z,87640200000000000,open,null,87639300000000000,{}
2015-01-24T20:58:00.309Z,87639400000000000,open,"""2015-01-24T21:01:30.216Z""",87639300000000000,{}
2015-01-24T20:57:54.882Z,87639300000000000,install,"""2015-01-24T20:57:55.219Z""",87639300000000000,{}
2015-01-24T20:50:28.191Z,87637500000000000,open,"""2015-01-24T20:52:33.766Z""",87637400000000000,{}
2015-01-24T20:50:09.678Z,87637400000000000,install,"""2015-01-24T20:50:10.235Z""",87637400000000000,{}
2015-01-24T20:49:50.756Z,87637300000000000,open,"""2015-01-24T20:52:32.250Z""",87552800000000000,{}
2015-01-24T20:42:52.668Z,87635600000000000,open,"""2015-01-24T20:42:53.156Z""",87289500000000000,{}
2015-01-24T20:36:43.181Z,87634000000000000,open,"""2015-01-24T20:36:44.695Z""",87617400000000000,{}
2015-01-24T20:36:22.939Z,87633900000000000,open,null,87631900000000000,{}
2015-01-24T20:35:51.796Z,87633800000000000,open,"""2015-01-24T20:36:10.202Z""",87322400000000000,{}
2015-01-24T20:35:46.263Z,87633800000000000,open,"""2015-01-24T20:36:04.962Z""",87628500000000000,{}
2015-01-24T20:35:21.482Z,87633700000000000,open,"""2015-01-24T20:35:37.255Z""",87322400000000000,{}
2015-01-24T20:35:18.416Z,87633700000000000,open,"""2015-01-24T20:36:42.969Z""",87617400000000000,{}
2015-01-24T20:34:36.741Z,87633500000000000,open,"""2015-01-24T20:35:28.603Z""",87628500000000000,{}
2015-01-24T20:33:57.400Z,87633300000000000,open,"""2015-01-24T20:36:22.365Z""",87631900000000000,{}
2015-01-24T20:31:15.759Z,87632600000000000,open,"""2015-01-24T20:33:56.339Z""",87631900000000000,{}
2015-01-24T20:31:09.836Z,87632600000000000,referred session,"""2015-01-24T20:31:10.539Z""",87631900000000000,{}
2015-01-24T20:31:09.835Z,87632600000000000,install,"""2015-01-24T20:31:10.539Z""",87631900000000000,{}
2015-01-24T20:22:37.178Z,87630500000000000,open,null,87274300000000000,{}
2015-01-24T20:21:07.041Z,87630100000000000,open,"""2015-01-24T20:23:46.710Z""",87137200000000000,{}
2015-01-24T20:19:53.038Z,87629800000000000,open,"""2015-01-24T20:22:20.307Z""",87628500000000000,{}
2015-01-24T20:15:46.038Z,87628700000000000,open,"""2015-01-24T20:19:52.006Z""",87628500000000000,{}
2015-01-24T20:15:27.653Z,87628700000000000,open,"""2015-01-24T20:16:37.706Z""",87304600000000000,{}
2015-01-24T20:15:19.957Z,87628600000000000,open,"""2015-01-24T20:15:26.335Z""",87304600000000000,{}
2015-01-24T20:14:57.275Z,87628500000000000,install,"""2015-01-24T20:14:57.841Z""",87628500000000000,{}
2015-01-24T20:12:15.184Z,87627900000000000,open,"""2015-01-24T20:12:18.079Z""",87627300000000000,{}
2015-01-24T20:10:21.526Z,87627400000000000,open,"""2015-01-24T20:10:21.605Z""",87188800000000000,{}
2015-01-24T20:10:06.727Z,87627300000000000,open,null,87627300000000000,{}
2015-01-24T20:10:02.204Z,87627300000000000,install,"""2015-01-24T20:10:02.663Z""",87627300000000000,{}
2015-01-24T20:04:09.316Z,87625800000000000,open,null,87625800000000000,{}
2015-01-24T20:04:06.801Z,87625800000000000,install,"""2015-01-24T20:04:07.347Z""",87625800000000000,{}
2015-01-24T20:02:30.889Z,87625400000000000,open,null,87625000000000000,{}
2015-01-24T20:02:25.912Z,87625400000000000,referred session,"""2015-01-24T20:02:25.807Z""",87625000000000000,{}
2015-01-24T20:02:25.911Z,87625400000000000,install,"""2015-01-24T20:02:25.807Z""",87625000000000000,{}
2015-01-24T19:56:55.934Z,87624000000000000,open,null,86160900000000000,{}
2015-01-24T19:56:37.632Z,87623900000000000,open,"""2015-01-24T19:56:55.547Z""",86160900000000000,{}
2015-01-24T19:56:33.338Z,87623900000000000,referred session,"""2015-01-24T19:56:34.283Z""",87622500000000000,{}
2015-01-24T19:56:33.337Z,87623900000000000,install,"""2015-01-24T19:56:34.283Z""",87622500000000000,{}
2015-01-24T19:50:17.250Z,87622300000000000,open,"""2015-01-24T19:50:31.670Z""",87622300000000000,{}
2015-01-24T19:50:13.618Z,87622300000000000,install,"""2015-01-24T19:50:14.158Z""",87622300000000000,{}
2015-01-24T19:43:29.623Z,87620600000000000,open,"""2015-01-24T19:43:52.511Z""",87616000000000000,{}
2015-01-24T19:39:18.569Z,87619600000000000,open,"""2015-01-24T19:43:29.218Z""",87616000000000000,{}
2015-01-24T19:39:18.255Z,87619600000000000,open,"""2015-01-24T19:39:18.369Z""",87616000000000000,{}
2015-01-24T19:38:38.190Z,87619400000000000,open,"""2015-01-24T19:38:44.362Z""",87619300000000000,{}
2015-01-24T19:38:23.614Z,87619300000000000,install,"""2015-01-24T19:38:23.814Z""",87619300000000000,{}
2015-01-24T19:31:08.774Z,87617500000000000,open,"""2015-01-24T20:35:18.198Z""",87617400000000000,{}
2015-01-24T19:30:54.072Z,87617400000000000,open,"""2015-01-24T19:30:54.866Z""",87616700000000000,{}
2015-01-24T19:30:49.023Z,87617400000000000,open,"""2015-01-24T19:30:53.408Z""",87617400000000000,{}
2015-01-24T19:30:44.171Z,87617400000000000,install,"""2015-01-24T19:30:44.964Z""",87617400000000000,{}
2015-01-24T19:30:43.993Z,87617400000000000,open,"""2015-01-24T19:30:57.387Z""",87610900000000000,{}
2015-01-24T19:30:35.962Z,87617400000000000,open,"""2015-01-24T19:30:52.283Z""",87616700000000000,{}
2015-01-24T19:30:35.050Z,87617400000000000,referred session,"""2015-01-24T19:30:35.532Z""",87610900000000000,{}
2015-01-24T19:30:35.049Z,87617400000000000,install,"""2015-01-24T19:30:35.532Z""",87610900000000000,{}
2015-01-24T19:29:26.530Z,87617100000000000,open,null,87616700000000000,{}
2015-01-24T19:29:08.179Z,87617000000000000,open,"""2015-01-24T19:29:14.021Z""",87616000000000000,{}
2015-01-24T19:29:03.855Z,87617000000000000,open,null,87617000000000000,{}
2015-01-24T19:28:59.879Z,87617000000000000,install,"""2015-01-24T19:29:00.507Z""",87617000000000000,{}
2015-01-24T19:28:07.975Z,87616800000000000,open,"""2015-01-24T19:29:26.382Z""",87616700000000000,{}
2015-01-24T19:28:04.889Z,87616700000000000,install,"""2015-01-24T19:28:05.395Z""",87616700000000000,{}
2015-01-24T19:27:08.507Z,87616500000000000,open,"""2015-01-24T19:27:10.145Z""",86995000000000000,{}
2015-01-24T19:25:33.578Z,87616100000000000,open,"""2015-01-24T19:29:00.008Z""",87616000000000000,{}
2015-01-24T19:25:17.332Z,87616000000000000,install,"""2015-01-24T19:25:17.780Z""",87616000000000000,{}
2015-01-24T19:12:05.123Z,87612700000000000,open,"""2015-01-24T19:15:01.870Z""",87612700000000000,{}
2015-01-24T19:11:52.859Z,87612700000000000,install,"""2015-01-24T19:11:53.974Z""",87612700000000000,{}
2015-01-24T18:58:38.943Z,87609300000000000,open,"""2015-01-24T18:58:53.756Z""",87608100000000000,{}
2015-01-24T18:55:32.090Z,87608500000000000,open,null,87608100000000000,{}
2015-01-24T18:55:15.169Z,87608500000000000,referred session,"""2015-01-24T18:55:15.881Z""",87608100000000000,{}
2015-01-24T18:55:15.169Z,87608500000000000,install,"""2015-01-24T18:55:15.881Z""",87608100000000000,{}
2015-01-24T18:52:52.947Z,87607900000000000,open,null,87566400000000000,{}
2015-01-24T18:47:54.221Z,87606600000000000,open,"""2015-01-24T18:48:31.520Z""",87605200000000000,{}
2015-01-24T18:46:27.914Z,87606300000000000,install,"""2015-01-24T18:50:07.911Z""",87606300000000000,{}
2015-01-24T18:45:32.972Z,87606000000000000,open,"""2015-01-24T18:47:53.953Z""",87605200000000000,{}
2015-01-24T18:44:29.831Z,87605800000000000,open,"""2015-01-24T18:45:32.643Z""",87605200000000000,{}
2015-01-24T18:44:23.974Z,87605700000000000,referred session,"""2015-01-24T18:44:24.333Z""",87605200000000000,{}
2015-01-24T18:44:23.973Z,87605700000000000,install,"""2015-01-24T18:44:24.333Z""",87605200000000000,{}
2015-01-24T18:38:29.740Z,87604300000000000,open,null,87604200000000000,{}
2015-01-24T18:38:11.113Z,87604200000000000,install,"""2015-01-24T18:38:11.710Z""",87604200000000000,{}
2015-01-24T18:33:13.164Z,87602900000000000,open,"""2015-01-24T18:33:22.051Z""",87602900000000000,{}
2015-01-24T18:33:08.214Z,87602900000000000,install,"""2015-01-24T18:33:08.967Z""",87602900000000000,{}
2015-01-24T18:28:41.479Z,87601800000000000,open,"""2015-01-24T18:31:40.744Z""",87311700000000000,{}
2015-01-24T18:26:25.054Z,87601200000000000,open,"""2015-01-24T18:28:39.441Z""",87311700000000000,{}
2015-01-24T18:21:37.313Z,87600000000000000,install,null,87600000000000000,{}
2015-01-24T18:15:07.947Z,87598400000000000,open,"""2015-01-24T18:16:12.047Z""",87279500000000000,{}
2015-01-24T17:54:28.864Z,87593200000000000,open,"""2015-01-24T17:56:37.288Z""",87592700000000000,{}
2015-01-24T17:52:49.435Z,87592800000000000,open,"""2015-01-24T17:54:27.732Z""",87592700000000000,{}
2015-01-24T17:52:44.453Z,87592700000000000,install,"""2015-01-24T17:52:45.184Z""",87592700000000000,{}
2015-01-24T17:46:47.315Z,87591200000000000,referred session,"""2015-01-24T17:47:32.265Z""",87590900000000000,{}
2015-01-24T17:46:47.315Z,87591200000000000,install,"""2015-01-24T17:47:32.265Z""",87590900000000000,{}
2015-01-24T17:41:50.504Z,87590000000000000,open,"""2015-01-24T17:42:28.969Z""",87133400000000000,{}
2015-01-24T17:37:36.655Z,87588900000000000,open,"""2015-01-24T17:37:39.536Z""",87588800000000000,{}
2015-01-24T17:37:24.515Z,87588900000000000,open,"""2015-01-24T17:37:50.967Z""",87572700000000000,{}
2015-01-24T17:37:11.183Z,87588800000000000,open,"""2015-01-24T17:37:32.291Z""",87588800000000000,{}
2015-01-24T17:37:04.526Z,87588800000000000,install,"""2015-01-24T17:37:04.840Z""",87588800000000000,{}
2015-01-24T17:36:34.737Z,87588700000000000,open,"""2015-01-24T17:38:01.851Z""",87588200000000000,{}
2015-01-24T17:36:22.353Z,87588600000000000,open,"""2015-01-24T17:36:23.158Z""",87588200000000000,{}
2015-01-24T17:36:15.339Z,87588600000000000,referred session,"""2015-01-24T17:36:15.801Z""",87588200000000000,{}
2015-01-24T17:36:15.339Z,87588600000000000,install,"""2015-01-24T17:36:15.801Z""",87588200000000000,{}
2015-01-24T17:18:47.750Z,87584200000000000,open,"""2015-01-24T17:18:48.670Z""",87267600000000000,{}
2015-01-24T17:17:14.916Z,87583800000000000,open,"""2015-01-24T17:17:52.783Z""",87267600000000000,{}
2015-01-24T17:12:39.086Z,87582700000000000,open,"""2015-01-24T17:13:30.489Z""",87267600000000000,{}
2015-01-24T17:12:17.788Z,87582600000000000,open,"""2015-01-24T17:12:18.951Z""",87572700000000000,{}
2015-01-24T17:09:28.000Z,87581900000000000,open,"""2015-01-24T17:09:39.839Z""",87581800000000000,{}
2015-01-24T17:09:18.396Z,87581800000000000,install,"""2015-01-24T17:09:18.562Z""",87581800000000000,{}
2015-01-24T17:06:36.821Z,87581100000000000,open,"""2015-01-24T17:06:56.288Z""",87280100000000000,{}
2015-01-24T16:33:11.190Z,87572700000000000,install,"""2015-01-24T17:12:17.629Z""",87572700000000000,{}
2015-01-24T16:32:55.992Z,87572700000000000,open,"""2015-01-24T16:33:38.070Z""",87280100000000000,{}
2015-01-24T16:31:42.188Z,87572400000000000,open,"""2015-01-24T16:31:55.679Z""",87280100000000000,{}
2015-01-24T16:31:29.879Z,87572300000000000,open,"""2015-01-24T16:31:37.723Z""",87280100000000000,{}
2015-01-24T16:28:12.464Z,87571500000000000,open,"""2015-01-24T16:31:05.883Z""",87280100000000000,{}
